"CODI_CAPA","CAPA_GENERICA","NOM_CAPA","ED50_COORD_X","ED50_COORD_Y","ETRS89_COORD_X","ETRS89_COORD_Y","LONGITUD","LATITUD","EQUIPAMENT","DISTRICTE","BARRI","NOM_DISTRICTE","NOM_BARRI","ADRECA","TELEFON"
"P001","Internet i comunicacions","WiFi BCN","430106.992","4584779.374","430015.064","4584578.416","2.162649","41.409708","Punt de connexió Barcelona WiFi a la cruïlla del carrer Pau Alsina amb carrer Providència","06","32","Gràcia","el Camp d'en Grassot i Gràcia Nova","C Secretari Coloma, 77",""
"P001","Internet i comunicacions","WiFi BCN","428378.807","4581132.623","428286.894","4580931.699","2.142406","41.376711","Centre Esportiu Municipal l'Espanya Industrial","03","15","Sants-Montjuïc","Hostafrancs","C Muntadas, 37","934261070"
"P001","Internet i comunicacions","WiFi BCN","431723.479","4590331.744","431631.538","4590130.734","2.18136","41.459855","Casal de Barri Torre Baró","08","54","Nou Barris","Torre Baró","Av Escolapi Càncer, 5","933530358"
"P001","Internet i comunicacions","WiFi BCN","429364.536","4581709.558","429272.614","4581508.629","2.154125","41.381994","Punt de connexió Barcelona WiFi a la cruïlla dels carrers Viladomat amb c. Consell de Cent","02","09","Eixample","la Nova Esquerra de l'Eixample","C Viladomat, 155",""
"P001","Internet i comunicacions","WiFi BCN","427793.513","4580999.34","427701.605","4580798.418","2.135423","41.375458","Punt de connexió Barcelona WiFi a la cruïlla de la Plaça de Sants amb el Passeig de Sant Antoni","03","18","Sants-Montjuïc","Sants","C Antoni de Capmany, 86",""
"P001","Internet i comunicacions","WiFi BCN","434691.955","4585029.083","434599.985","4584828.122","2.217474","41.412343","Punt de connexió Barcelona WiFi a la cruïlla de la Rambla Prim amb el carrer Llull","10","70","Sant Martí","el Besòs i el Maresme","C Llull, 404",""
"P001","Internet i comunicacions","WiFi BCN","427020.535","4583752.625","426928.635","4583551.678","2.125849","41.400186","Oficina d'Atenció Ciutadana del Districte de Sarrià - Sant Gervasi","05","24","Sarrià-Sant Gervasi","les Tres Torres","Anglí, 31","010"
"P001","Internet i comunicacions","WiFi BCN","426655.835","4581271.761","426563.938","4581070.837","2.121787","41.377809","Centre Cívic Josep Maria Trias i Peitx","04","20","Les Corts","la Maternitat i Sant Ramon","Riera Blanca, 1*3","934480499"
"P001","Internet i comunicacions","WiFi BCN","430367.225","4584689.56","430275.295","4584488.603","2.165773","41.408922","Punt de connexió Barcelona WiFi a la cruïlla del carrer Taxdirt amb Sardenya","06","32","Gràcia","el Camp d'en Grassot i Gràcia Nova","C Taxdirt, 18",""
"P001","Internet i comunicacions","WiFi BCN","431946.325","4585590.105","431854.38","4585389.139","2.184562","41.417168","Punt de connexió Barcelona WiFi a la cruïlla del carrer Indústria amb el carrer Navas de Tolosa","10","64","Sant Martí","el Camp de l'Arpa del Clot","C Navas de Tolosa, 343",""
"P001","Internet i comunicacions","WiFi BCN","431192.733","4581024.307","431100.794","4580823.384","2.176065","41.375981","Consorci de les Drassanes Reials i Museu Marítim de Barcelona","01","01","Ciutat Vella","el Raval","Av Drassanes, 1","933429921"
"P001","Internet i comunicacions","WiFi BCN","428274.815","4579008.834","428182.902","4578807.93","2.141414","41.357574","Centre Cívic Casa del Rellotge","03","13","Sants-Montjuïc","la Marina de Port","Pg Zona Franca, 116","934322489"
"P001","Internet i comunicacions","WiFi BCN","429644.37","4583246.812","429552.446","4583045.869","2.157293","41.395864","Punt de connexió Barcelona WiFi a la cruïlla de la Rambla de Catalunya amb l'Avinguda Diagonal","02","07","Eixample","la Dreta de l'Eixample","Av Diagonal, 393",""
"P001","Internet i comunicacions","WiFi BCN","434548.48","4584622.132","434456.511","4584421.174","2.215802","41.408666","Punt de connexió Barcelona WiFi a la cruïlla del carrer Josep Pla amb Llull","10","69","Sant Martí","Diagonal Mar i el Front Marítim del Poblenou","C Josep Pla, 33",""
"P001","Internet i comunicacions","WiFi BCN","430887.135","4585342.3","430795.2","4585141.337","2.171918","41.414845","Punt de connexió Barcelona WiFi a la Ronda del Guinardó 99","07","35","Horta-Guinardó","el Guinardó","Rda Guinardó, 99",""
"P001","Internet i comunicacions","WiFi BCN","426732.158","4582319.565","426640.261","4582118.631","2.122573","41.387253","Punt de connexió Barcelona WiFi a la plaça Pius XII","04","21","Les Corts","Pedralbes","Pl Pius XII, 6",""
"P001","Internet i comunicacions","WiFi BCN","430633.982","4584997.894","430542.049","4584796.934","2.168929","41.411722","Punt de connexió Barcelona WiFi a la cruïlla de carrer del Mas Casanovas amb carrer Padilla","07","33","Horta-Guinardó","el Baix Guinardó","C Mas Casanovas, 18",""
"P001","Internet i comunicacions","WiFi BCN","432995.552","4583916.692","432903.597","4583715.741","2.197302","41.402184","Punt de connexió Barcelona WiFi a la cruïlla del carrer Llacuna amb Pere IV","10","68","Sant Martí","el Poblenou","C Pere IV, 164",""
"P001","Internet i comunicacions","WiFi BCN","433983.37","4583886.955","433891.406","4583686.004","2.209122","41.401998","Punt de connexió Barcelona WiFi a la cruïlla del carrer Espronceda amb Passeig Taulat","10","68","Sant Martí","el Poblenou","Pg Taulat, 191",""
"P001","Internet i comunicacions","WiFi BCN","431669.676","4585181.892","431577.734","4584980.93","2.181299","41.413468","Punt de connexió Barcelona WiFi a la cruïlla del carrer Conca amb el Passeig Maragall","10","64","Sant Martí","el Camp de l'Arpa del Clot","C Freser, 136",""
"P001","Internet i comunicacions","WiFi BCN","429861.216","4582762.728","429769.29","4582561.789","2.159943","41.391523","Punt de connexió Barcelona WiFi a la cruïlla del carrer Balmes amb carrer Mallorca","02","07","Eixample","la Dreta de l'Eixample","C Balmes, 94",""
"P001","Internet i comunicacions","WiFi BCN","428353.494","4581573.003","428261.581","4581372.075","2.142051","41.380675","Punt de connexió Barcelona WiFi a la cruïlla de l'Av. Josep Tarradellas amb Numància","03","18","Sants-Montjuïc","Sants","C Viriat, 53",""
"P001","Internet i comunicacions","WiFi BCN","429303.635","4582376.157","429211.714","4582175.222","2.153319","41.387993","Punt de connexió Barcelona WiFi a la cruïlla del carrer Villaroel amb carrer Provença","02","08","Eixample","l'Antiga Esquerra de l'Eixample","C Villarroel, 164",""
"P001","Internet i comunicacions","WiFi BCN","428800.884","4580448.508","428708.967","4580247.591","2.147533","41.370587","Centre Cívic Font de la Guatlla","03","14","Sants-Montjuïc","la Font de la Guatlla","C Rabí Rubèn, 22*26","934248506"
"P001","Internet i comunicacions","WiFi BCN","430801.944","4582233.288","430710.009","4582032.354","2.171254","41.386837","Punt de connexió Barcelona WiFi a la cruïlla de l'Av. Portal de l'Àngel amb el carrer Fontanella","01","02","Ciutat Vella","el Barri Gòtic","Pl Catalunya, 17",""
"P001","Internet i comunicacions","WiFi BCN","427737.883","4582363.13","427645.976","4582162.195","2.134595","41.387736","Punt de connexió Barcelona WiFi a la cruïlla del carrer Numància amb el carrer Deu i Mata","04","19","Les Corts","les Corts","C Numància, 137",""
"P001","Internet i comunicacions","WiFi BCN","431747.338","4584301.208","431655.395","4584100.254","2.182327","41.405542","Punt de connexió Barcelona WiFi a la cruïlla del carrer Aragó amb carrer Cartagena","02","06","Eixample","la Sagrada Família","C Aragó, 525",""
"P001","Internet i comunicacions","WiFi BCN","433254.127","4583884.158","433162.17","4583683.208","2.200399","41.401913","Punt de connexió Barcelona WiFi a la cruïlla de la Rambla del Poblenou amb el carrer Pujades","10","68","Sant Martí","el Poblenou","Rbla Poblenou, 88",""
"P001","Internet i comunicacions","WiFi BCN","427032.247","4583307.051","426940.347","4583106.108","2.126043","41.396174","Punt de connexió Barcelona WiFi a la cruïlla del carrer Vergós amb Plaça Artós","05","24","Sarrià-Sant Gervasi","les Tres Torres","C Vergós, 67",""
"P001","Internet i comunicacions","WiFi BCN","430844.487","4584210.964","430752.552","4584010.011","2.171537","41.404652","Centre Esportiu Municipal Claror","06","32","Gràcia","el Camp d'en Grassot i Gràcia Nova","C Sardenya, 333","934761390"
"P001","Internet i comunicacions","WiFi BCN","429564.822","4583036.273","429472.899","4582835.331","2.156366","41.393961","Punt de connexió Barcelona WiFi a la cruïlla del carrer Balmes amb Còrsega","02","08","Eixample","l'Antiga Esquerra de l'Eixample","C Balmes, 147",""
"P001","Internet i comunicacions","WiFi BCN","434742.698","4584425.049","434650.727","4584224.093","2.218147","41.406907","Punt de connexió Barcelona WiFi a la cruïlla del carrer Josep Pla amb el Passeig de Garcia Faria","10","69","Sant Martí","Diagonal Mar i el Front Marítim del Poblenou","C Josep Pla, 2",""
"P001","Internet i comunicacions","WiFi BCN","431872.103","4584146.19","431780.159","4583945.238","2.183837","41.404157","Punt de connexió Barcelona WiFi a la cruïlla del carrer Cartagena amb carrer del Consell de Cent","02","06","Eixample","la Sagrada Família","C Cartagena, 166",""
"P001","Internet i comunicacions","WiFi BCN","428891.224","4584404.85","428799.307","4584203.896","2.148148","41.406228","Punt de connexió Barcelona WiFi a la cruïlla de la Ronda del General Mitre amb carrer Septimània","05","27","Sarrià-Sant Gervasi","el Putxet i el Farró","Rda General Mitre, 257",""
"P001","Internet i comunicacions","WiFi BCN","430363.217","4583090.424","430271.286","4582889.482","2.165909","41.394518","Centre Cultural La Casa Elizalde","02","07","Eixample","la Dreta de l'Eixample","C València, 302","934880590"
"P001","Internet i comunicacions","WiFi BCN","430058.88","4580604.009","429966.951","4580403.09","2.162556","41.372098","Casal de Gent Gran del Poble-sec","03","11","Sants-Montjuïc","el Poble-sec","Pl Sortidor, 12","932564254"
"P001","Internet i comunicacions","WiFi BCN","430132.971","4584205.597","430041.043","4584004.644","2.163026","41.404542","Punt de connexió Barcelona WiFi a la cruïlla del Passeig de Sant Joan amb Travessera de Gràcia","06","31","Gràcia","la Vila de Gràcia","Trav Gràcia, 263",""
"P001","Internet i comunicacions","WiFi BCN","430039.664","4587505.221","429947.738","4587304.238","2.161528","41.434252","Casal de Gent Gran d'Horta *Feliu i Codina","07","43","Horta-Guinardó","Horta","C Feliu i Codina, 37*43","934287829"
"P001","Internet i comunicacions","WiFi BCN","428816.874","4582108.78","428724.957","4581907.847","2.147529","41.385542","Punt de connexió Barcelona WiFi a la cruïlla dels carrers Calàbria amb carrer Rosselló","02","09","Eixample","la Nova Esquerra de l'Eixample","C Calàbria, 228",""
"P001","Internet i comunicacions","WiFi BCN","430766.814","4583111.608","430674.88","4582910.665","2.170734","41.394744","Punt de connexió Barcelona WiFi a la cruïlla del carrer del Consell de Cent amb carrer Girona","02","07","Eixample","la Dreta de l'Eixample","C Consell de Cent, 372",""
"P001","Internet i comunicacions","WiFi BCN","428198.872","4585945.11","428106.962","4585744.142","2.139683","41.420039","Biblioteca Vallcarca i els Penitents - Maria Antonieta Cot i Miralpeix","06","28","Gràcia","Vallcarca i els Penitents","Pg Vall d'Hebron, 65*69","932112351"
"P001","Internet i comunicacions","WiFi BCN","431814.992","4582049.967","431723.048","4581849.034","2.18339","41.385272","Punt de connexió Barcelona WiFi a la cruïlla del carrer Comerç amb el Passeig del Born","01","04","Ciutat Vella","Sant Pere, Santa Caterina i la Ribera","Pg Born, 36",""
"P001","Internet i comunicacions","WiFi BCN","431486.939","4583955.356","431394.998","4583754.405","2.179251","41.402405","Punt de connexió Barcelona WiFi a la cruïlla del carrer Lepant amb Aragó","02","06","Eixample","la Sagrada Família","C Lepant, 229",""
"P001","Internet i comunicacions","WiFi BCN","427121.292","4582442.095","427029.391","4582241.16","2.127212","41.388392","Punt de connexió Barcelona WiFi a la plaça Reina Maria Cristina","04","21","Les Corts","Pedralbes","Pl Reina Maria Cristina, 1",""
"P001","Internet i comunicacions","WiFi BCN","431506.221","4581653.114","431414.279","4581452.185","2.179743","41.381671","Casal de Gent Gran Pati Llimona","01","02","Ciutat Vella","el Barri Gòtic","Correu Vell, 5","932563270"
"P001","Internet i comunicacions","WiFi BCN","431265.731","4583230.01","431173.792","4583029.066","2.176688","41.395853","Punt de connexió Barcelona WiFi a la cruïlla de la Gran Via de les Corts Catalanes amb Roger de Flor","02","07","Eixample","la Dreta de l'Eixample","G.V. Corts Catalanes, 669",""
"P001","Internet i comunicacions","WiFi BCN","427917.296","4580980.321","427825.387","4580779.399","2.136906","41.375298","Centre Cívic Cotxeres de Sants","03","18","Sants-Montjuïc","Sants","C Sants, 79*83","932918701"
"P001","Internet i comunicacions","WiFi BCN","433118.065","4585522.198","433026.11","4585321.232","2.19859","41.416655","Casal Infantil Sant Martí","10","72","Sant Martí","Sant Martí de Provençals","C Selva de Mar, 215","932565782"
"P001","Internet i comunicacions","WiFi BCN","427982.343","4579390.503","427890.433","4579189.596","2.137872","41.360985","Sala Pepita Casanellas","03","13","Sants-Montjuïc","la Marina de Port","Pg Zona Franca, 185*219","932563730"
"P001","Internet i comunicacions","WiFi BCN","427976.469","4579766.837","427884.559","4579565.926","2.137757","41.364374","Parc de Can Sabaté","03","13","Sants-Montjuïc","la Marina de Port","C Mineria, 16","010"
"P001","Internet i comunicacions","WiFi BCN","431871.892","4582981.971","431779.947","4582781.029","2.183966","41.393671","Parc de l'Estació del Nord","02","05","Eixample","el Fort Pienc","C Nàpols, 70","010"
"P001","Internet i comunicacions","WiFi BCN","434161.522","4584070.076","434069.557","4583869.124","2.211233","41.403662","Punt de connexió Barcelona WiFi a la cruïlla del carrer Ferrater i Mora amb el Passeig del Taulat","10","69","Sant Martí","Diagonal Mar i el Front Marítim del Poblenou","Pg Taulat, 158",""
"P001","Internet i comunicacions","WiFi BCN","431993.522","4586212.814","431901.577","4586011.842","2.185057","41.42278","Casal de Gent Gran La Palmera","09","61","Sant Andreu","la Sagrera","C Olesa, 41","933516755"
"P001","Internet i comunicacions","WiFi BCN","428261.335","4579680.451","428169.423","4579479.541","2.141173","41.363621","Espai de Gent Gran  El Polvorí","03","13","Sants-Montjuïc","la Marina de Port","C Guadalquivir, 2","933327805"
"P001","Internet i comunicacions","WiFi BCN","431637.342","4582568.014","431545.399","4582367.076","2.181207","41.389923","Punt de connexió Barcelona WiFi a la cruïlla del carrer Comerç amb el Passeig Lluís Companys","01","04","Ciutat Vella","Sant Pere, Santa Caterina i la Ribera","Plta Comerç, 1",""
"P001","Internet i comunicacions","WiFi BCN","430656.254","4584805.484","430564.321","4584604.526","2.169217","41.409991","Oficina d'Atenció Ciutadana del Districte d'Horta - Guinardó","07","33","Horta-Guinardó","el Baix Guinardó","C Lepant, 387","010"
"P001","Internet i comunicacions","WiFi BCN","432825.117","4581972.815","432733.163","4581771.882","2.195479","41.384662","Centre Esportiu Municipal Marítim","01","03","Ciutat Vella","la Barceloneta","Pg Marítim Barceloneta, 33","932240440"
"P001","Internet i comunicacions","WiFi BCN","430876.49","4583779.164","430784.555","4583578.215","2.171969","41.400766","Punt de connexió Barcelona WiFi a la cruïlla del carrer Mallorca amb carrer Nàpols","02","07","Eixample","la Dreta de l'Eixample","C Mallorca, 362",""
"P001","Internet i comunicacions","WiFi BCN","431952.468","4589090.132","431860.524","4588889.134","2.184241","41.448692","Mercat de La Trinitat","08","53","Nou Barris","la Trinitat Nova","C Pedrosa, 21","934132343"
"P001","Internet i comunicacions","WiFi BCN","431871.892","4582981.971","431779.947","4582781.029","2.183966","41.393671","Centre Esportiu Municipal Estació del Nord","02","05","Eixample","el Fort Pienc","C Nàpols, 42","932650286"
"P001","Internet i comunicacions","WiFi BCN","431749.1","4583195.751","431657.156","4582994.807","2.182473","41.395586","Espai de Gent Gran Fort Pienc","02","05","Eixample","el Fort Pienc","Pl Fort Pienc, 4*5","932327827"
"P001","Internet i comunicacions","WiFi BCN","432614.298","4589242.004","432522.348","4589041.004","2.192147","41.450115","Centre Cívic Trinitat Vella-Espai  Via Barcino","09","57","Sant Andreu","la Trinitat Vella","Via Bàrcino, 75","933602874"
"P001","Internet i comunicacions","WiFi BCN","429697.812","4583705.522","429605.888","4583504.574","2.157879","41.4","Oficina d'Atenció Ciutadana del Districte de Gràcia","06","31","Gràcia","la Vila de Gràcia","Pl Vila de Gràcia, 2","010"
"P001","Internet i comunicacions","WiFi BCN","429177.81","4582274.95","429085.89","4582074.016","2.151826","41.38707","Punt de connexió Barcelona WiFi a la cruïlla dels carrers Comte d'Urgell amb carrer Provença","02","09","Eixample","la Nova Esquerra de l'Eixample","C Comte d'Urgell, 149",""
"P001","Internet i comunicacions","WiFi BCN","430998.915","4583915.703","430906.979","4583714.753","2.173418","41.402006","Punt de connexió Barcelona WiFi a la cruïlla del carrer Mallorca amb Sicília","02","06","Eixample","la Sagrada Família","Pl Sagrada Família, 26",""
"P001","Internet i comunicacions","WiFi BCN","427876.927","4580929.522","427785.019","4580728.601","2.136429","41.374837","Casal de Gent Gran Cotxeres de Sants","03","18","Sants-Montjuïc","Sants","Pas Fructuós Gelabert, 6","932563960"
"P001","Internet i comunicacions","WiFi BCN","433622.992","4584076.432","433531.031","4583875.48","2.20479","41.403675","Punt de connexió Barcelona WiFi a la cruïlla del carrer Lope de Vega amb Llull","10","68","Sant Martí","el Poblenou","C Lope de Vega, 72",""
"P001","Internet i comunicacions","WiFi BCN","429478.232","4582197.707","429386.309","4581996.773","2.155428","41.386401","Punt de connexió Barcelona WiFi a la cruïlla del carrer Villaroel amb carrer València","02","08","Eixample","l'Antiga Esquerra de l'Eixample","C Villarroel, 128",""
"P001","Internet i comunicacions","WiFi BCN","430455.427","4581696.474","430363.495","4581495.545","2.167172","41.381972","Casal de Gent Gran Josep Tarradellas","01","01","Ciutat Vella","el Raval","Pl Caramelles, 3","934416905"
"P001","Internet i comunicacions","WiFi BCN","431100.481","4584949.494","431008.544","4584748.534","2.174515","41.411326","Punt de connexió Barcelona WiFi a la cruïlla del carrer Sant Antoni M. Claret amb Cartagena","02","06","Eixample","la Sagrada Família","C Sant Antoni Maria Claret, 216",""
"P001","Internet i comunicacions","WiFi BCN","428564.27","4580991.188","428472.355","4580790.266","2.14464","41.375454","Punt de connexió Barcelona WiFi a la cruïlla del carrer Torre d'en Damians amb c. Creu Coberta","03","15","Sants-Montjuïc","Hostafrancs","C Torre d'en Damians, 1",""
"P001","Internet i comunicacions","WiFi BCN","431444.51","4583631.598","431352.569","4583430.65","2.17878","41.399486","Punt de connexió Barcelona WiFi a la cruïlla del carrer Sardenya amb carrer Diputació","02","05","Eixample","el Fort Pienc","C Sardenya, 242",""
"P001","Internet i comunicacions","WiFi BCN","429749.64","4581720.33","429657.715","4581519.401","2.158729","41.382125","Punt de connexió Barcelona WiFi a la cruïlla del c. Comte d'Urgell amb la G. V. Corts Catalanes","02","10","Eixample","Sant Antoni","C Comte d'Urgell, 57",""
"P001","Internet i comunicacions","WiFi BCN","430109.536","4582089.424","430017.607","4581888.491","2.16299","41.385481","Punt de connexió Barcelona WiFi a la cruïlla entre Gran Via de les Corts Catalanes i Aribau","02","10","Eixample","Sant Antoni","G.V. Corts Catalanes, 590",""
"P001","Internet i comunicacions","WiFi BCN","429273.441","4583916.295","429181.521","4583715.345","2.152778","41.401862","Punt de connexió Barcelona WiFi a la cruïlla de la Rambla de Prat amb el carrer Gran de Gràcia","06","31","Gràcia","la Vila de Gràcia","Rbla Prat, 1",""
"P001","Internet i comunicacions","WiFi BCN","425739.472","4583854.568","425647.584","4583653.62","2.110513","41.400987","Centre Esportiu Municipal Can Caralleu","05","23","Sarrià-Sant Gervasi","Sarrià","C Esports, 2*8","932037874"
"P001","Internet i comunicacions","WiFi BCN","428322.976","4584799.028","428231.065","4584598.071","2.141304","41.409728","Centre Esportiu Municipal Putxet","05","27","Sarrià-Sant Gervasi","el Putxet i el Farró","C Marmellà, 23","931151990"
"P001","Internet i comunicacions","WiFi BCN","431728.071","4581597.483","431636.127","4581396.554","2.182402","41.381189","Punt de connexió Barcelona WiFi a la cruïlla del carrer Pas Sota Muralla amb el Passeig d'Isabel II","01","04","Ciutat Vella","Sant Pere, Santa Caterina i la Ribera","Pas Sota Muralla, 1",""
"P001","Internet i comunicacions","WiFi BCN","429929.669","4581056.884","429837.742","4580855.961","2.160959","41.376166","Jardins Interior d'Illa de Tres Tombs","02","10","Eixample","Sant Antoni","C Manso, 24*28",""
"P001","Internet i comunicacions","WiFi BCN","433347.738","4585101.22","433255.78","4584900.258","2.201384","41.412882","Complex Esportiu Municipal Olímpia","10","71","Sant Martí","Provençals del Poblenou","C Perú, 215","932662395"
"P001","Internet i comunicacions","WiFi BCN","432654.302","4586986.239","432562.351","4586785.26","2.192878","41.429802","Centre Esportiu Municipal Sant Andreu - La Sagrera","09","60","Sant Andreu","Sant Andreu","C Santa Coloma, 25",""
"P001","Internet i comunicacions","WiFi BCN","431131.005","4582288.559","431039.067","4582087.624","2.175183","41.387363","Palau de la Música Catalana","01","04","Ciutat Vella","Sant Pere, Santa Caterina i la Ribera","C Palau de la Música, 2","932957200"
"P001","Internet i comunicacions","WiFi BCN","431280.96","4586678.701","431189.022","4586477.725","2.176478","41.426916","Casal de Gent Gran Vilapicina i Torre Llobeta","08","44","Nou Barris","Vilapicina i la Torre Llobeta","Pl Carmen Laforet, 11","933521816"
"P001","Internet i comunicacions","WiFi BCN","431633.208","4589102.15","431541.267","4588901.152","2.180418","41.448773","Fàbrica de Creació Ateneu Popular 9 Barris","08","53","Nou Barris","la Trinitat Nova","C Portlligat, 11*15","933509475"
"P001","Internet i comunicacions","WiFi BCN","431283.045","4583781.922","431191.106","4583580.973","2.176832","41.400826","Punt de connexió Barcelona WiFi a la cruïlla de l'Avinguda Diagonal amb Sardenya","02","05","Eixample","el Fort Pienc","Av Diagonal, 277",""
"P001","Internet i comunicacions","WiFi BCN","431329.168","4581745.66","431237.228","4581544.73","2.177615","41.38249","Sala Ciutat","01","02","Ciutat Vella","el Barri Gòtic","C Ciutat, 2","932563988"
"P001","Internet i comunicacions","WiFi BCN","426710.395","4583919.22","426618.498","4583718.271","2.122119","41.401658","Punt de connexió Barcelona WiFi a la cruïlla del carrer Via Augusta amb carrer de Dolors Monserdà","05","23","Sarrià-Sant Gervasi","Sarrià","Via Augusta, 362",""
"P001","Internet i comunicacions","WiFi BCN","433820.917","4583669.151","433728.955","4583468.202","2.207202","41.400023","Punt de connexió Barcelona WiFi a la cruïlla del carrer Bilbao amb Fernando Poo","10","68","Sant Martí","el Poblenou","C Fernando Poo, 69",""
"P001","Internet i comunicacions","WiFi BCN","429850.939","4581818.353","429759.013","4581617.423","2.159929","41.383017","Punt de connexió Barcelona WiFi a la cruïlla del c. Villarroel amb Gran Via de les Corts Catalanes","02","10","Eixample","Sant Antoni","G.V. Corts Catalanes, 544",""
"P001","Internet i comunicacions","WiFi BCN","430322.38","4584162.032","430230.45","4583961.08","2.165297","41.404166","Punt de connexió Barcelona WiFi a la cruïlla del c. Roger de Flor amb Sant Antoni Maria Claret, 35","06","32","Gràcia","el Camp d'en Grassot i Gràcia Nova","C Roger de Flor, 285",""
"P001","Internet i comunicacions","WiFi BCN","429378.102","4583773.951","429286.181","4583573.003","2.154046","41.400589","Punt de connexió Barcelona WiFi a la cruïlla del carrer del Cigne amb el carrer Gran de Gràcia","06","31","Gràcia","la Vila de Gràcia","C Cigne, 1",""
"P001","Internet i comunicacions","WiFi BCN","431475.408","4581187.509","431383.466","4580986.584","2.179427","41.377475","Punt de connexió Barcelona WiFi a la cruïlla del Pg Colom amb el Ptge del Dormitori de Sant Francesc","01","02","Ciutat Vella","el Barri Gòtic","Pg Colom, 22",""
"P001","Internet i comunicacions","WiFi BCN","430085.3","4581194.193","429993.371","4580993.268","2.162804","41.377416","Espai de Gent Gran Sant Antoni","02","10","Eixample","Sant Antoni","C Comte Borrell, 44*46","934516736"
"P001","Internet i comunicacions","WiFi BCN","430511.814","4585235.06","430419.883","4585034.098","2.16744","41.413847","Punt de connexió Barcelona WiFi a la cruïlla del carrer Thous amb el carrer Josep Ciurana","07","33","Horta-Guinardó","el Baix Guinardó","C Thous, 20",""
"P001","Internet i comunicacions","WiFi BCN","428740.791","4583938.794","428648.875","4583737.844","2.146404","41.402017","Punt de connexió Barcelona WiFi a la cruïlla del carrer Balmes amb carrer de les Santjoanistes","05","27","Sarrià-Sant Gervasi","el Putxet i el Farró","C Balmes, 294",""
"P001","Internet i comunicacions","WiFi BCN","427762.37","4582652.497","427670.463","4582451.56","2.134854","41.390345","Punt de connexió Barcelona WiFi a la cruïlla del carrer Caravel·la La Niña amb Avinguda Diagonal","04","19","Les Corts","les Corts","Av Diagonal, 545",""
"P001","Internet i comunicacions","WiFi BCN","432128.598","4585765.736","432036.652","4585564.768","2.186724","41.418765","Punt de connexió Barcelona WiFi a la cruïlla de l'Avinguda Meridiana amb Espronceda","09","63","Sant Andreu","Navas","Pl Ferran Reyes, 9",""
"P001","Internet i comunicacions","WiFi BCN","429651.69","4581989.952","429559.765","4581789.02","2.157527","41.384545","Punt de connexió Barcelona WiFi a la cruïlla del carrer Villarroel amb Consell de Cent","02","08","Eixample","l'Antiga Esquerra de l'Eixample","C Villarroel, 91",""
"P001","Internet i comunicacions","WiFi BCN","432841.837","4584293.772","432749.884","4584092.818","2.195421","41.405568","Punt de connexió Barcelona WiFi a la cruïlla de la Rambla del Poblenou amb l'Avinguda Diagonal","10","71","Sant Martí","Provençals del Poblenou","Rbla Poblenou, 148",""
"P001","Internet i comunicacions","WiFi BCN","433118.071","4585522.192","433026.116","4585321.226","2.19859","41.416655","Casal de Gent Gran de Sant Martí","10","72","Sant Martí","Sant Martí de Provençals","C Selva de Mar, 215","932565765"
"P001","Internet i comunicacions","WiFi BCN","430999.874","4584451.468","430907.938","4584250.513","2.173368","41.406832","Punt de connexió Barcelona WiFi a la cruïlla del carrer Lepant amb Còrsega","02","06","Eixample","la Sagrada Família","C Lepant, 319",""
"P001","Internet i comunicacions","WiFi BCN","430080.957","4582810.484","429989.029","4582609.544","2.162565","41.391973","Punt de connexió Barcelona WiFi a la cruïlla de Rambla de Catalunya amb València","02","07","Eixample","la Dreta de l'Eixample","Rbla Catalunya, 72",""
"P001","Internet i comunicacions","WiFi BCN","430469.661","4582631.25","430377.729","4582430.312","2.167235","41.390392","Punt de connexió Barcelona WiFi a la cruïlla del Passeig de Gràcia amb el carrer Diputació","02","07","Eixample","la Dreta de l'Eixample","Pg Gràcia, 30",""
"P001","Internet i comunicacions","WiFi BCN","428793.953","4581364.7","428702.036","4581163.774","2.147343","41.378838","Parc de Joan Miró","02","09","Eixample","la Nova Esquerra de l'Eixample","C Aragó, 2","010"
"P001","Internet i comunicacions","WiFi BCN","431453.119","4584528.285","431361.179","4584327.329","2.178782","41.407562","Punt de connexió Barcelona WiFi a la cruïlla del carrer Provença amb carrer Cartagena","02","06","Eixample","la Sagrada Família","C Provença, 528",""
"P001","Internet i comunicacions","WiFi BCN","428888.022","4581622.942","428796.104","4581422.014","2.148437","41.381172","Punt de connexió Barcelona WiFi a la cruïlla dels carrers Entença amb carrer València","02","09","Eixample","la Nova Esquerra de l'Eixample","C Entença, 123",""
"P001","Internet i comunicacions","WiFi BCN","431208.305","4581168.45","431116.366","4580967.525","2.176235","41.377281","Punt de connexió Barcelona WiFi a la cruïlla de La Rambla amb el c. del Portal de Santa Madrona","01","01","Ciutat Vella","el Raval","C la Rambla, 7",""
"P001","Internet i comunicacions","WiFi BCN","428835.83","4587356.66","428743.915","4587155.679","2.147138","41.432808","Casal de Gent Gran Vall d'Hebron","07","41","Horta-Guinardó","la Vall d'Hebron","C Arquitecte Moragas, 5","934287337"
"P001","Internet i comunicacions","WiFi BCN","432698.501","4589392.093","432606.551","4589191.092","2.193138","41.451474","Centre Esportiu Municipal Trinitat Vella","09","57","Sant Andreu","la Trinitat Vella","Via Bàrcino, 84*86","933113701"
